,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19
,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
P0,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,,0.0,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486,3.3410058671856486
SC0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
