,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19
,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,P0,SC0,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
P0,,0.0,0.6134494652829391,0.6134494652829391,0.6134494652829391,0.6134494652829391,0.6134494652829391,0.6134494652829391,0.6134494652829391,0.6134494652829391,0.6134494652829391,0.6134494652829391,,0.0,1.1208932273388574,1.1208932273388574,1.1208932273388574,1.1208932273388574,1.1208932273388574,1.1208932273388574,1.1208932273388574,1.1208932273388574,1.1208932273388574,1.1208932273388574,,0.0,1.5406493543259403,1.5406493543259403,1.5406493543259403,1.5406493543259403,1.5406493543259403,1.5406493543259403,1.5406493543259403,1.5406493543259403,1.5406493543259403,1.5406493543259403,,0.0,1.8878705033835965,1.8878705033835965,1.8878705033835965,1.8878705033835965,1.8878705033835965,1.8878705033835965,1.8878705033835965,1.8878705033835965,1.8878705033835965,1.8878705033835965,,0.0,2.1750909120963664,2.1750909120963664,2.1750909120963664,2.1750909120963664,2.1750909120963664,2.1750909120963664,2.1750909120963664,2.1750909120963664,2.1750909120963664,2.1750909120963664,,0.0,2.4126788683744333,2.4126788683744333,2.4126788683744333,2.4126788683744333,2.4126788683744333,2.4126788683744333,2.4126788683744333,2.4126788683744333,2.4126788683744333,2.4126788683744333,,0.0,2.6092109923323745,2.6092109923323745,2.6092109923323745,2.6092109923323745,2.6092109923323745,2.6092109923323745,2.6092109923323745,2.6092109923323745,2.6092109923323745,2.6092109923323745,,0.0,2.7717818412613244,2.7717818412613244,2.7717818412613244,2.7717818412613244,2.7717818412613244,2.7717818412613244,2.7717818412613244,2.7717818412613244,2.7717818412613244,2.7717818412613244,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,,0.0,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455,2.906260014036455
SC0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
